fecha,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,snowfall,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,direct_radiation,diffuse_radiation,is_day,soil_temperature_0_to_7cm,surface_pressure,region
2016-01-02T08:00,6.8,76,3.9,0.0,0.0,1,25,9.0,247,0.0,0.0,0.0,0,6.4,990.2,Aragon
2016-01-02T09:00,7.0,75,4.2,0.0,0.0,2,79,8.2,241,6.0,2.0,4.0,1,6.3,990.8,Aragon
2016-01-02T10:00,8.7,71,5.7,0.0,0.0,2,60,10.3,245,95.0,46.0,49.0,1,7.1,991.7,Aragon
2016-01-02T11:00,10.7,65,7.9,0.0,0.0,1,20,10.5,266,218.0,150.0,68.0,1,8.4,992.0,Aragon
2016-01-02T12:00,12.2,58,8.7,0.0,0.0,0,13,14.4,283,334.0,260.0,74.0,1,10.1,992.2,Aragon
2016-01-02T13:00,13.1,53,9.1,0.0,0.0,0,15,17.7,297,392.0,312.0,80.0,1,11.6,992.2,Aragon
2016-01-02T14:00,13.4,50,9.1,0.0,0.0,0,10,18.7,304,403.0,329.0,74.0,1,12.6,992.3,Aragon
2016-01-02T15:00,13.3,49,9.1,0.0,0.0,0,7,17.7,308,369.0,299.0,70.0,1,12.9,992.1,Aragon
2016-01-02T16:00,12.8,52,9.1,0.0,0.0,0,2,14.3,309,249.0,179.0,70.0,1,12.6,992.3,Aragon
2016-01-02T17:00,11.9,57,9.1,0.0,0.0,0,9,8.9,310,139.0,95.0,44.0,1,11.8,992.9,Aragon
2016-01-02T18:00,10.3,64,7.5,0.0,0.0,0,16,9.6,304,21.0,11.0,10.0,0,10.3,993.4,Aragon
2016-01-02T19:00,9.1,70,6.5,0.0,0.0,0,10,8.2,293,0.0,0.0,0.0,0,9.2,993.9,Aragon
2016-01-02T20:00,8.3,70,5.5,0.0,0.0,0,3,8.0,278,0.0,0.0,0.0,0,8.2,994.1,Aragon
2016-01-02T21:00,6.9,74,4.0,0.0,0.0,1,49,8.4,263,0.0,0.0,0.0,0,7.1,993.6,Aragon
2016-01-02T22:00,5.8,76,2.8,0.0,0.0,2,65,8.0,243,0.0,0.0,0.0,0,6.2,993.3,Aragon
2016-01-02T23:00,5.1,77,2.1,0.0,0.0,0,14,7.4,241,0.0,0.0,0.0,0,5.6,992.8,Aragon
2016-01-03T00:00,4.3,79,1.2,0.0,0.0,0,5,7.7,221,0.0,0.0,0.0,0,5.0,992.6,Aragon
2016-01-03T01:00,3.8,80,0.7,0.0,0.0,1,24,7.3,200,0.0,0.0,0.0,0,4.5,991.7,Aragon
2016-01-03T02:00,3.6,80,0.3,0.0,0.0,3,92,8.7,228,0.0,0.0,0.0,0,4.2,992.3,Aragon
2016-01-03T03:00,3.4,81,0.7,0.0,0.0,2,64,4.9,197,0.0,0.0,0.0,0,4.0,991.2,Aragon
2016-01-03T04:00,3.3,82,0.3,0.0,0.0,1,22,6.8,183,0.0,0.0,0.0,0,3.8,990.3,Aragon
2016-01-03T05:00,3.7,82,0.9,0.0,0.0,3,100,6.1,183,0.0,0.0,0.0,0,4.0,989.5,Aragon
2016-01-03T06:00,3.9,83,1.2,0.0,0.0,3,100,5.0,180,0.0,0.0,0.0,0,4.0,989.4,Aragon
2016-01-03T07:00,4.3,83,1.7,0.0,0.0,3,100,5.0,159,0.0,0.0,0.0,0,4.2,988.3,Aragon
2016-01-03T08:00,4.7,81,2.0,0.0,0.0,3,100,6.4,164,0.0,0.0,0.0,0,4.1,988.6,Aragon
2016-01-03T09:00,5.1,81,2.7,0.0,0.0,3,100,4.7,157,4.0,0.0,4.0,1,4.4,987.8,Aragon
2016-01-03T10:00,6.6,79,4.3,0.0,0.0,3,100,5.2,164,49.0,3.0,46.0,1,5.4,988.0,Aragon
2016-01-03T11:00,8.9,72,6.7,0.0,0.0,3,98,5.7,162,98.0,5.0,93.0,1,7.0,987.9,Aragon
2016-01-03T12:00,10.3,67,8.3,0.1,0.0,51,100,4.7,180,129.0,2.0,127.0,1,8.5,987.4,Aragon
2016-01-03T13:00,10.6,70,8.8,0.5,0.0,53,100,4.7,176,115.0,2.0,113.0,1,9.4,985.6,Aragon
2016-01-03T14:00,10.8,74,9.3,0.5,0.0,53,100,4.2,211,81.0,4.0,77.0,1,9.7,984.1,Aragon
2016-01-03T15:00,11.0,76,9.5,1.5,0.0,61,100,5.4,200,70.0,0.0,70.0,1,9.9,983.2,Aragon
2016-01-03T16:00,11.1,78,9.4,0.8,0.0,53,100,7.4,209,58.0,1.0,57.0,1,9.8,982.4,Aragon
2016-01-03T17:00,10.9,81,9.0,0.6,0.0,53,100,8.5,208,13.0,0.0,13.0,1,9.4,981.3,Aragon
2016-01-03T18:00,10.8,81,9.1,0.2,0.0,51,100,7.7,208,4.0,0.0,4.0,0,9.1,980.6,Aragon
2016-01-03T19:00,11.1,80,9.4,0.0,0.0,3,99,7.6,211,0.0,0.0,0.0,0,8.9,980.3,Aragon
2016-01-03T20:00,11.3,79,9.2,0.0,0.0,3,100,10.9,224,0.0,0.0,0.0,0,8.8,979.6,Aragon
2016-01-03T21:00,11.9,77,9.6,0.0,0.0,3,99,12.0,231,0.0,0.0,0.0,0,9.0,978.9,Aragon
2016-01-03T22:00,12.6,76,10.0,0.0,0.0,3,98,15.0,235,0.0,0.0,0.0,0,9.2,978.5,Aragon
2016-01-03T23:00,13.2,75,10.5,0.0,0.0,3,100,16.7,237,0.0,0.0,0.0,0,9.5,977.8,Aragon
2016-01-04T00:00,13.6,75,11.1,0.0,0.0,3,98,16.1,243,0.0,0.0,0.0,0,9.8,977.4,Aragon
2016-01-04T01:00,13.8,76,11.9,0.1,0.0,51,100,12.6,268,0.0,0.0,0.0,0,10.1,976.8,Aragon
2016-01-04T02:00,13.8,78,12.9,0.3,0.0,51,100,6.7,306,0.0,0.0,0.0,0,10.4,977.2,Aragon
2016-01-04T03:00,13.3,83,12.4,1.2,0.0,55,100,6.6,338,0.0,0.0,0.0,0,10.5,977.2,Aragon
2016-01-04T04:00,12.5,86,11.7,1.2,0.0,55,99,5.6,333,0.0,0.0,0.0,0,10.4,977.8,Aragon
2016-01-04T05:00,11.7,87,10.9,0.5,0.0,53,100,4.7,302,0.0,0.0,0.0,0,10.2,977.8,Aragon
2016-01-04T06:00,11.1,87,10.4,0.4,0.0,51,100,3.7,241,0.0,0.0,0.0,0,9.9,977.2,Aragon
2016-01-04T07:00,10.7,89,9.6,0.2,0.0,51,100,5.4,262,0.0,0.0,0.0,0,9.7,977.4,Aragon
2016-01-04T08:00,10.7,91,9.7,0.8,0.0,53,100,5.9,259,0.0,0.0,0.0,0,9.6,977.8,Aragon
2016-01-04T09:00,10.7,90,9.7,0.8,0.0,53,99,5.2,236,1.0,0.0,1.0,1,9.5,977.7,Aragon
2016-01-04T10:00,10.9,89,9.8,0.6,0.0,53,100,6.0,237,28.0,0.0,28.0,1,9.7,977.8,Aragon
2016-01-04T11:00,11.2,88,10.3,0.8,0.0,53,99,4.9,234,37.0,1.0,36.0,1,9.9,978.2,Aragon
2016-01-04T12:00,11.4,88,10.6,0.8,0.0,53,100,4.6,225,55.0,0.0,55.0,1,10.2,977.8,Aragon
2016-01-04T13:00,11.6,87,11.3,0.8,0.0,53,100,1.4,180,67.0,0.0,67.0,1,10.5,976.4,Aragon
2016-01-04T14:00,11.5,88,11.0,1.3,0.0,61,100,2.3,108,34.0,0.0,34.0,1,10.5,975.6,Aragon
2016-01-04T15:00,11.1,91,10.5,1.8,0.0,61,100,3.8,139,23.0,0.0,23.0,1,10.4,974.6,Aragon
2016-01-04T16:00,11.0,92,10.3,1.6,0.0,61,100,4.5,151,18.0,0.0,18.0,1,10.4,974.1,Aragon
2016-01-04T17:00,10.8,93,10.4,1.2,0.0,55,100,2.4,333,14.0,0.0,14.0,1,10.3,974.3,Aragon
2016-01-04T18:00,10.4,94,9.7,1.5,0.0,61,100,3.6,323,2.0,0.0,2.0,0,10.1,974.6,Aragon
2016-01-04T19:00,10.0,95,9.2,1.8,0.0,61,100,4.0,260,0.0,0.0,0.0,0,9.9,975.1,Aragon
2016-01-04T20:00,9.3,93,8.1,1.3,0.0,61,100,5.1,219,0.0,0.0,0.0,0,9.6,975.4,Aragon
2016-01-04T21:00,9.2,93,7.8,0.7,0.0,53,100,5.8,210,0.0,0.0,0.0,0,9.4,975.4,Aragon
2016-01-04T22:00,9.2,90,7.7,0.4,0.0,51,100,6.1,225,0.0,0.0,0.0,0,9.3,975.2,Aragon
2016-01-04T23:00,9.2,87,7.4,0.1,0.0,51,75,7.1,225,0.0,0.0,0.0,0,9.1,975.8,Aragon
2016-01-05T00:00,8.6,85,6.5,0.0,0.0,3,81,8.0,243,0.0,0.0,0.0,0,8.7,976.3,Aragon
2016-01-05T01:00,7.9,85,5.9,0.0,0.0,3,88,6.6,261,0.0,0.0,0.0,0,8.4,975.8,Aragon
2016-01-05T02:00,7.7,84,5.6,0.0,0.0,2,69,6.6,261,0.0,0.0,0.0,0,8.1,975.9,Aragon
2016-01-05T03:00,7.4,85,5.3,0.0,0.0,1,49,6.0,253,0.0,0.0,0.0,0,7.9,975.6,Aragon
2016-01-05T04:00,7.2,85,5.1,0.0,0.0,1,37,5.9,256,0.0,0.0,0.0,0,7.6,975.6,Aragon
2016-01-05T05:00,6.5,86,4.2,0.0,0.0,3,97,6.5,264,0.0,0.0,0.0,0,7.2,975.4,Aragon
2016-01-05T06:00,6.0,86,3.5,0.0,0.0,3,94,7.2,267,0.0,0.0,0.0,0,6.9,975.7,Aragon
2016-01-05T07:00,5.6,86,3.0,0.0,0.0,3,81,7.3,259,0.0,0.0,0.0,0,6.6,976.4,Aragon
2016-01-05T08:00,6.7,83,4.2,0.0,0.0,2,53,7.6,262,0.0,0.0,0.0,0,6.8,977.2,Aragon
2016-01-05T09:00,6.4,82,3.8,0.0,0.0,0,14,7.9,254,5.0,2.0,3.0,1,6.7,977.5,Aragon
2016-01-05T10:00,7.3,78,4.3,0.0,0.0,0,6,10.5,248,102.0,66.0,36.0,1,7.2,977.8,Aragon
2016-01-05T11:00,8.8,70,5.7,0.0,0.0,0,15,11.7,261,238.0,176.0,62.0,1,8.3,978.3,Aragon
2016-01-05T12:00,9.9,63,6.4,0.0,0.0,1,32,13.1,278,327.0,254.0,73.0,1,9.5,978.2,Aragon
2016-01-05T13:00,10.8,57,6.7,0.0,0.0,1,43,16.8,293,407.0,326.0,81.0,1,10.6,977.9,Aragon
2016-01-05T14:00,11.1,53,6.8,0.0,0.0,2,65,16.9,294,395.0,294.0,101.0,1,11.2,977.2,Aragon
2016-01-05T15:00,11.1,48,6.6,0.0,0.0,2,67,17.1,292,355.0,265.0,90.0,1,11.2,977.2,Aragon
2016-01-05T16:00,10.7,50,6.6,0.0,0.0,2,50,14.3,288,269.0,197.0,72.0,1,10.9,977.1,Aragon
2016-01-05T17:00,9.9,56,6.6,0.0,0.0,2,56,9.7,274,145.0,95.0,50.0,1,10.1,977.2,Aragon
2016-01-05T18:00,8.5,61,5.4,0.0,0.0,1,42,8.2,255,23.0,11.0,12.0,0,8.8,977.5,Aragon
2016-01-05T19:00,7.5,64,4.0,0.0,0.0,2,53,10.2,252,0.0,0.0,0.0,0,7.9,978.0,Aragon
2016-01-05T20:00,7.1,65,3.3,0.0,0.0,1,48,12.7,255,0.0,0.0,0.0,0,7.1,979.1,Aragon
2016-01-05T21:00,6.7,67,2.7,0.0,0.0,0,13,13.6,259,0.0,0.0,0.0,0,6.7,979.6,Aragon
2016-01-05T22:00,6.3,69,2.4,0.0,0.0,0,5,13.6,259,0.0,0.0,0.0,0,6.3,980.5,Aragon
2016-01-05T23:00,6.0,69,2.1,0.0,0.0,0,11,13.5,254,0.0,0.0,0.0,0,6.1,980.9,Aragon
2016-01-06T00:00,5.7,68,1.6,0.0,0.0,0,1,14.3,252,0.0,0.0,0.0,0,5.8,981.2,Aragon
2016-01-06T01:00,5.4,67,1.1,0.0,0.0,0,13,14.8,252,0.0,0.0,0.0,0,5.5,981.1,Aragon
2016-01-06T02:00,5.2,67,0.6,0.0,0.0,1,37,16.0,256,0.0,0.0,0.0,0,5.3,981.3,Aragon
2016-01-06T03:00,5.0,67,0.4,0.0,0.0,2,73,16.7,256,0.0,0.0,0.0,0,5.1,981.3,Aragon
2016-01-06T04:00,5.0,67,0.4,0.0,0.0,3,96,16.7,256,0.0,0.0,0.0,0,5.1,982.0,Aragon
2016-01-06T05:00,5.1,67,0.4,0.0,0.0,3,96,17.3,258,0.0,0.0,0.0,0,5.1,981.9,Aragon
2016-01-06T06:00,5.1,67,0.2,0.0,0.0,3,94,18.9,257,0.0,0.0,0.0,0,5.0,981.9,Aragon
2016-01-06T07:00,5.3,67,0.1,0.0,0.0,3,91,20.9,259,0.0,0.0,0.0,0,5.1,982.5,Aragon
2016-01-06T08:00,6.0,67,0.9,0.0,0.0,2,71,20.8,260,0.0,0.0,0.0,0,5.3,983.1,Aragon
2016-01-06T09:00,6.2,67,1.1,0.0,0.0,1,27,20.7,262,5.0,1.0,4.0,1,5.4,984.0,Aragon
2016-01-06T10:00,7.1,65,2.0,0.0,0.0,1,48,21.7,264,93.0,46.0,47.0,1,6.1,984.9,Aragon
2016-01-06T11:00,8.5,61,3.7,0.0,0.0,3,88,19.9,265,215.0,137.0,78.0,1,7.3,986.3,Aragon
2016-01-06T12:00,9.9,54,4.8,0.0,0.0,3,99,21.3,266,325.0,226.0,99.0,1,8.6,985.9,Aragon
2016-01-06T13:00,10.9,49,5.5,0.0,0.0,3,100,23.1,274,368.0,232.0,136.0,1,9.6,985.5,Aragon
2016-01-06T14:00,11.6,46,5.8,0.0,0.0,3,100,25.3,281,389.0,254.0,135.0,1,10.4,985.4,Aragon
2016-01-06T15:00,11.8,46,6.3,0.0,0.0,2,56,23.5,281,312.0,139.0,173.0,1,10.6,985.2,Aragon
2016-01-06T16:00,11.6,49,7.0,0.0,0.0,1,38,18.4,271,222.0,92.0,130.0,1,10.4,985.0,Aragon
2016-01-06T17:00,10.9,53,6.7,0.0,0.0,2,63,15.7,259,114.0,40.0,74.0,1,9.8,984.6,Aragon
2016-01-06T18:00,9.8,58,5.7,0.0,0.0,3,100,15.8,249,19.0,3.0,16.0,0,8.9,984.7,Aragon
2016-01-06T19:00,8.9,64,5.0,0.0,0.0,3,100,15.3,240,0.0,0.0,0.0,0,8.2,984.3,Aragon
2016-01-06T20:00,8.6,70,5.3,0.5,0.0,53,100,11.8,232,0.0,0.0,0.0,0,8.0,984.5,Aragon
2016-01-06T21:00,8.4,74,5.5,0.5,0.0,53,99,10.2,222,0.0,0.0,0.0,0,7.8,983.3,Aragon
2016-01-06T22:00,8.6,74,5.8,0.1,0.0,51,64,10.4,236,0.0,0.0,0.0,0,7.7,982.5,Aragon
2016-01-06T23:00,9.0,74,6.6,0.0,0.0,2,68,7.7,242,0.0,0.0,0.0,0,7.6,982.7,Aragon
2016-01-07T00:00,9.6,74,7.1,0.0,0.0,2,59,9.2,239,0.0,0.0,0.0,0,7.6,982.4,Aragon
2016-01-07T01:00,10.3,74,7.9,0.0,0.0,1,48,9.9,237,0.0,0.0,0.0,0,8.0,981.7,Aragon
2016-01-07T02:00,10.8,75,8.3,0.0,0.0,1,26,10.8,240,0.0,0.0,0.0,0,8.2,980.7,Aragon
2016-01-07T03:00,11.4,74,8.5,0.0,0.0,1,40,14.0,252,0.0,0.0,0.0,0,8.5,980.7,Aragon
2016-01-07T04:00,11.7,72,8.4,0.0,0.0,2,70,17.1,263,0.0,0.0,0.0,0,8.8,981.0,Aragon
2016-01-07T05:00,11.9,70,8.5,0.0,0.0,3,84,18.0,267,0.0,0.0,0.0,0,8.9,981.0,Aragon
2016-01-07T06:00,11.9,70,8.5,0.0,0.0,3,88,17.3,265,0.0,0.0,0.0,0,8.9,980.8,Aragon
2016-01-07T07:00,12.0,69,8.5,0.0,0.0,3,87,18.0,269,0.0,0.0,0.0,0,8.9,981.1,Aragon
2016-01-07T08:00,13.2,67,9.9,0.0,0.0,3,81,17.7,268,0.0,0.0,0.0,0,9.2,981.5,Aragon
2016-01-07T09:00,13.3,66,10.0,0.0,0.0,2,66,17.3,265,5.0,1.0,4.0,1,9.4,982.0,Aragon
2016-01-07T10:00,14.2,64,10.6,0.0,0.0,3,88,20.4,262,71.0,37.0,34.0,1,10.1,982.7,Aragon
2016-01-07T11:00,15.1,63,11.7,0.0,0.0,3,84,19.6,257,109.0,30.0,79.0,1,11.0,983.1,Aragon
2016-01-07T12:00,15.8,63,12.4,0.0,0.0,3,81,21.6,255,148.0,46.0,102.0,1,11.9,983.0,Aragon
2016-01-07T13:00,16.7,60,13.3,0.0,0.0,2,50,21.2,252,184.0,68.0,116.0,1,12.8,982.1,Aragon
2016-01-07T14:00,17.3,59,13.0,0.0,0.0,3,84,28.0,257,194.0,70.0,124.0,1,13.4,982.0,Aragon
2016-01-07T15:00,17.7,57,13.5,0.0,0.0,2,68,26.6,254,177.0,53.0,124.0,1,13.7,981.8,Aragon
2016-01-07T16:00,17.4,57,13.6,0.0,0.0,0,10,23.8,252,100.0,21.0,79.0,1,13.6,981.6,Aragon
2016-01-07T17:00,16.9,59,13.4,0.0,0.0,1,29,21.8,254,55.0,16.0,39.0,1,13.3,981.9,Aragon
2016-01-07T18:00,16.1,62,13.1,0.0,0.0,3,94,18.3,250,13.0,4.0,9.0,0,12.8,982.1,Aragon
2016-01-07T19:00,15.4,65,12.6,0.0,0.0,3,91,16.6,243,0.0,0.0,0.0,0,12.3,981.9,Aragon
2016-01-07T20:00,14.9,67,12.6,0.0,0.0,3,99,13.6,238,0.0,0.0,0.0,0,11.8,982.4,Aragon
2016-01-07T21:00,14.3,69,12.4,0.0,0.0,3,98,11.2,237,0.0,0.0,0.0,0,11.4,982.6,Aragon
2016-01-07T22:00,13.8,71,12.1,0.0,0.0,3,99,9.4,230,0.0,0.0,0.0,0,11.1,982.8,Aragon
2016-01-07T23:00,13.4,73,11.6,0.0,0.0,3,100,9.6,214,0.0,0.0,0.0,0,10.7,982.8,Aragon
2016-01-08T00:00,13.2,75,11.6,0.0,0.0,3,100,8.6,213,0.0,0.0,0.0,0,10.5,982.9,Aragon
2016-01-08T01:00,13.1,77,11.7,0.0,0.0,3,100,8.4,200,0.0,0.0,0.0,0,10.4,982.7,Aragon
2016-01-08T02:00,13.2,77,11.7,0.0,0.0,3,100,9.2,191,0.0,0.0,0.0,0,10.3,981.8,Aragon
2016-01-08T03:00,13.5,78,12.3,0.0,0.0,3,97,8.2,203,0.0,0.0,0.0,0,10.4,981.9,Aragon
2016-01-08T04:00,13.7,77,12.4,0.0,0.0,3,98,8.7,218,0.0,0.0,0.0,0,10.5,982.3,Aragon
2016-01-08T05:00,13.8,77,12.4,0.0,0.0,3,98,9.3,216,0.0,0.0,0.0,0,10.5,982.2,Aragon
2016-01-08T06:00,13.5,77,12.1,0.0,0.0,3,94,9.0,209,0.0,0.0,0.0,0,10.5,981.7,Aragon
2016-01-08T07:00,13.0,79,11.5,0.0,0.0,3,98,8.9,194,0.0,0.0,0.0,0,10.3,981.4,Aragon
2016-01-08T08:00,12.1,83,10.7,0.0,0.0,3,100,8.3,180,0.0,0.0,0.0,0,9.8,981.3,Aragon
2016-01-08T09:00,12.0,83,10.5,0.0,0.0,3,100,9.4,176,6.0,1.0,5.0,1,9.6,981.3,Aragon
2016-01-08T10:00,13.7,78,12.0,0.0,0.0,3,100,11.9,182,78.0,20.0,58.0,1,10.3,981.9,Aragon
2016-01-08T11:00,15.6,71,13.7,0.0,0.0,3,100,14.1,183,162.0,33.0,129.0,1,11.8,982.0,Aragon
2016-01-08T12:00,16.9,66,14.4,0.0,0.0,3,98,17.7,207,267.0,96.0,171.0,1,13.4,981.9,Aragon
2016-01-08T13:00,17.5,62,14.7,0.0,0.0,3,96,19.3,225,292.0,96.0,196.0,1,14.4,980.8,Aragon
2016-01-08T14:00,17.7,60,15.5,0.0,0.0,3,86,15.4,213,253.0,62.0,191.0,1,14.9,979.7,Aragon
2016-01-08T15:00,17.7,60,15.3,0.0,0.0,2,59,16.3,211,220.0,88.0,132.0,1,15.0,979.0,Aragon
2016-01-08T16:00,17.4,61,15.4,0.0,0.0,2,79,13.7,210,172.0,40.0,132.0,1,14.8,979.1,Aragon
2016-01-08T17:00,16.5,64,14.2,0.0,0.0,3,93,14.8,214,76.0,9.0,67.0,1,14.1,979.2,Aragon
2016-01-08T18:00,15.4,67,13.4,0.0,0.0,3,98,12.4,210,14.0,2.0,12.0,0,13.2,979.2,Aragon
2016-01-08T19:00,14.4,69,12.4,0.0,0.0,3,98,11.8,207,0.0,0.0,0.0,0,12.4,979.5,Aragon
2016-01-08T20:00,14.3,70,12.3,0.0,0.0,3,99,11.6,210,0.0,0.0,0.0,0,11.9,979.9,Aragon
2016-01-08T21:00,14.0,72,12.0,0.0,0.0,3,99,11.6,210,0.0,0.0,0.0,0,11.7,980.0,Aragon
2016-01-08T22:00,13.7,73,11.8,0.0,0.0,3,100,11.1,209,0.0,0.0,0.0,0,11.5,979.8,Aragon
2016-01-08T23:00,13.5,74,11.7,0.0,0.0,3,99,10.0,210,0.0,0.0,0.0,0,11.3,980.0,Aragon
2016-01-09T00:00,13.3,74,11.3,0.0,0.0,3,100,12.1,210,0.0,0.0,0.0,0,11.2,979.8,Aragon
2016-01-09T01:00,13.1,75,11.1,0.0,0.0,3,100,11.9,215,0.0,0.0,0.0,0,11.1,979.8,Aragon
2016-01-09T02:00,12.8,78,11.3,0.2,0.0,51,100,9.1,214,0.0,0.0,0.0,0,11.1,979.4,Aragon
2016-01-09T03:00,12.5,81,11.3,0.4,0.0,51,100,7.3,200,0.0,0.0,0.0,0,11.0,979.0,Aragon
2016-01-09T04:00,12.2,84,11.1,0.7,0.0,53,100,7.0,201,0.0,0.0,0.0,0,11.0,978.5,Aragon
2016-01-09T05:00,12.0,86,11.0,0.7,0.0,53,100,6.5,199,0.0,0.0,0.0,0,11.0,978.2,Aragon
2016-01-09T06:00,11.9,86,11.0,0.2,0.0,51,100,6.2,201,0.0,0.0,0.0,0,10.9,977.8,Aragon
2016-01-09T07:00,11.8,86,10.7,0.0,0.0,3,99,6.8,212,0.0,0.0,0.0,0,10.8,977.9,Aragon
2016-01-09T08:00,11.8,83,10.5,0.0,0.0,3,97,7.1,225,0.0,0.0,0.0,0,10.6,978.2,Aragon
2016-01-09T09:00,11.4,83,9.9,0.0,0.0,3,84,7.9,231,6.0,1.0,5.0,1,10.3,978.4,Aragon
2016-01-09T10:00,12.3,81,10.6,0.0,0.0,3,99,9.9,237,93.0,44.0,49.0,1,10.7,979.0,Aragon
2016-01-09T11:00,13.8,76,12.0,0.0,0.0,2,77,11.9,235,193.0,93.0,100.0,1,11.8,979.6,Aragon
2016-01-09T12:00,14.9,67,12.2,0.0,0.0,0,10,16.9,254,324.0,203.0,121.0,1,13.0,979.9,Aragon
2016-01-09T13:00,15.8,61,12.9,0.0,0.0,0,10,16.4,255,418.0,331.0,87.0,1,14.2,979.2,Aragon
2016-01-09T14:00,16.1,57,12.9,0.0,0.0,2,75,17.9,255,431.0,350.0,81.0,1,15.0,978.6,Aragon
2016-01-09T15:00,15.9,54,12.6,0.0,0.0,3,100,16.7,256,320.0,210.0,110.0,1,15.0,978.9,Aragon
