fecha,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,snowfall,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,direct_radiation,diffuse_radiation,is_day,soil_temperature_0_to_7cm,surface_pressure,region
2016-01-07T13:00,13.8,94,12.1,0.1,0.0,51,100,17.3,223,53.0,2.0,51.0,1,12.7,991.6,Extremadura
2016-01-07T14:00,13.9,94,12.0,0.0,0.0,3,100,19.4,223,43.0,0.0,43.0,1,12.8,990.8,Extremadura
2016-01-07T15:00,14.2,93,12.5,0.0,0.0,3,100,18.6,223,67.0,8.0,59.0,1,12.9,990.2,Extremadura
2016-01-07T16:00,14.5,91,12.8,0.0,0.0,3,100,18.1,224,63.0,8.0,55.0,1,13.1,989.9,Extremadura
2016-01-07T17:00,14.7,90,13.1,0.0,0.0,3,100,17.3,225,47.0,5.0,42.0,1,13.2,989.8,Extremadura
2016-01-07T18:00,14.6,90,13.0,0.0,0.0,3,100,17.1,224,13.0,0.0,13.0,1,13.2,990.1,Extremadura
2016-01-07T19:00,14.4,90,12.7,0.1,0.0,51,100,17.3,225,0.0,0.0,0.0,0,13.1,989.8,Extremadura
2016-01-07T20:00,14.2,91,12.5,0.0,0.0,3,100,17.1,224,0.0,0.0,0.0,0,13.1,990.1,Extremadura
2016-01-07T21:00,14.1,91,12.5,0.0,0.0,3,100,16.8,223,0.0,0.0,0.0,0,13.0,990.1,Extremadura
2016-01-07T22:00,14.0,92,12.4,0.0,0.0,3,100,16.9,220,0.0,0.0,0.0,0,13.0,990.1,Extremadura
2016-01-07T23:00,13.9,92,12.2,0.0,0.0,3,100,17.3,227,0.0,0.0,0.0,0,13.0,990.1,Extremadura
2016-01-08T00:00,13.9,92,12.4,0.0,0.0,3,100,15.5,222,0.0,0.0,0.0,0,13.0,990.0,Extremadura
2016-01-08T01:00,13.7,93,12.4,0.0,0.0,3,100,14.8,214,0.0,0.0,0.0,0,13.0,989.4,Extremadura
2016-01-08T02:00,13.6,93,12.2,0.0,0.0,3,100,14.7,211,0.0,0.0,0.0,0,13.0,988.7,Extremadura
2016-01-08T03:00,13.5,93,12.0,0.0,0.0,3,100,15.3,210,0.0,0.0,0.0,0,12.9,988.2,Extremadura
2016-01-08T04:00,13.4,94,11.8,0.0,0.0,3,100,16.1,209,0.0,0.0,0.0,0,12.9,988.0,Extremadura
2016-01-08T05:00,13.4,93,11.6,0.0,0.0,3,99,17.1,210,0.0,0.0,0.0,0,12.9,987.5,Extremadura
2016-01-08T06:00,13.2,94,11.3,0.0,0.0,3,100,17.6,208,0.0,0.0,0.0,0,12.8,987.1,Extremadura
2016-01-08T07:00,13.2,93,11.4,0.0,0.0,3,94,16.9,207,0.0,0.0,0.0,0,12.8,986.4,Extremadura
2016-01-08T08:00,13.3,91,11.5,0.0,0.0,3,96,16.4,206,0.0,0.0,0.0,0,12.8,986.4,Extremadura
2016-01-08T09:00,13.3,89,11.4,0.0,0.0,3,99,16.3,205,0.0,0.0,0.0,1,12.8,986.1,Extremadura
2016-01-08T10:00,13.3,89,11.1,0.0,0.0,3,100,17.8,201,23.0,3.0,20.0,1,12.8,986.3,Extremadura
2016-01-08T11:00,13.5,87,11.6,0.3,0.0,51,99,15.5,198,44.0,0.0,44.0,1,13.0,986.1,Extremadura
2016-01-08T12:00,14.1,85,12.0,0.2,0.0,51,100,17.0,197,112.0,15.0,97.0,1,13.2,986.0,Extremadura
2016-01-08T13:00,14.6,81,12.3,0.2,0.0,51,100,18.9,198,153.0,42.0,111.0,1,13.6,985.2,Extremadura
2016-01-08T14:00,14.8,78,12.4,0.2,0.0,51,100,18.6,202,127.0,25.0,102.0,1,13.8,984.6,Extremadura
2016-01-08T15:00,14.7,78,12.2,0.3,0.0,51,100,18.9,201,73.0,0.0,73.0,1,13.8,983.5,Extremadura
2016-01-08T16:00,14.6,79,12.2,0.3,0.0,51,100,18.9,204,43.0,1.0,42.0,1,13.7,983.2,Extremadura
2016-01-08T17:00,14.4,80,12.0,0.3,0.0,51,100,18.9,204,29.0,3.0,26.0,1,13.5,982.5,Extremadura
2016-01-08T18:00,14.2,82,11.8,0.4,0.0,51,100,18.5,204,10.0,0.0,10.0,1,13.3,982.5,Extremadura
2016-01-08T19:00,13.7,87,11.5,0.5,0.0,53,100,17.7,204,0.0,0.0,0.0,0,13.2,982.2,Extremadura
2016-01-08T20:00,13.4,89,11.4,0.5,0.0,53,100,16.7,205,0.0,0.0,0.0,0,13.0,982.0,Extremadura
2016-01-08T21:00,13.4,89,11.4,0.3,0.0,51,100,17.4,207,0.0,0.0,0.0,0,12.9,982.1,Extremadura
2016-01-08T22:00,13.5,88,11.3,0.3,0.0,51,99,18.7,210,0.0,0.0,0.0,0,12.9,981.7,Extremadura
2016-01-08T23:00,13.5,89,11.5,0.3,0.0,51,98,17.6,208,0.0,0.0,0.0,0,12.9,982.0,Extremadura
2016-01-09T00:00,13.2,91,11.4,1.0,0.0,55,100,16.4,206,0.0,0.0,0.0,0,12.8,981.7,Extremadura
2016-01-09T01:00,13.1,91,11.4,2.5,0.0,63,100,15.3,214,0.0,0.0,0.0,0,12.8,981.5,Extremadura
2016-01-09T02:00,12.7,96,11.2,1.8,0.0,61,100,14.1,230,0.0,0.0,0.0,0,12.8,981.5,Extremadura
2016-01-09T03:00,12.3,96,11.0,0.6,0.0,53,100,12.7,235,0.0,0.0,0.0,0,12.7,981.5,Extremadura
2016-01-09T04:00,12.1,99,10.8,0.1,0.0,51,100,12.9,247,0.0,0.0,0.0,0,12.6,981.5,Extremadura
2016-01-09T05:00,11.7,98,9.9,0.0,0.0,3,100,15.6,263,0.0,0.0,0.0,0,12.5,982.1,Extremadura
2016-01-09T06:00,11.2,97,9.5,0.0,0.0,3,100,13.7,273,0.0,0.0,0.0,0,12.3,982.5,Extremadura
2016-01-09T07:00,10.6,97,8.7,0.0,0.0,3,80,13.0,272,0.0,0.0,0.0,0,12.0,983.0,Extremadura
2016-01-09T08:00,9.8,96,7.8,0.0,0.0,2,59,11.9,265,0.0,0.0,0.0,0,11.6,983.8,Extremadura
2016-01-09T09:00,9.4,96,7.4,0.0,0.0,3,91,12.0,263,1.0,0.0,1.0,1,11.3,984.5,Extremadura
2016-01-09T10:00,9.5,96,7.4,0.0,0.0,2,62,12.6,257,60.0,25.0,35.0,1,11.3,985.2,Extremadura
2016-01-09T11:00,9.9,92,7.5,0.0,0.0,1,48,14.1,255,177.0,101.0,76.0,1,11.6,986.0,Extremadura
2016-01-09T12:00,11.2,80,8.3,0.0,0.0,2,52,16.2,249,314.0,226.0,88.0,1,12.3,986.6,Extremadura
